Date,stocks,t1y,t10y,hyield,cpi,ppi,oil,indpro,pce
1999-08-31,-0.00517889978341923,0.0043686745363094,0.00492236023059345,0.00904307514244995,0.00239952009598077,0.00954653937947492,0.0587064676616915,0.00409728001805587,0.00717964973452734
1999-09-30,-0.0223370693172209,0.00430343460861238,0.0048572998672296,0.00913865109334222,0.00418910831837227,0.0086682427107958,0.118421052631579,-0.00395952723417725,0.00827720777994578
1999-10-31,0.0640776664805491,0.00447464424874022,0.00495488251617404,0.00928988718140622,0.001787842669845,-0.00234374999999998,-0.0466386554621848,0.0131138256632588,0.00371445516121982
1999-11-30,0.0166511256456903,0.00469455675009489,0.00508491906152253,0.00917049968825223,0.00178465199286149,0.00469851213782313,0.101806963420009,0.00476982948984017,0.00559771115810426
1999-12-31,0.0571097399128728,0.00492236023059345,0.00530416516903598,0.00923418180546109,0.00237529691211402,-0.00389711613406085,0.044,0.00767500852660308,0.0156172686788718
2000-01-31,-0.0497872343344835,0.00518239129607911,0.00549074198307298,0.00945691113617042,0.00296208530805697,0.00391236306729281,0.0444444444444445,1.79810268434721E-05,-0.000532870497244264
2000-02-29,-0.0152261480947369,0.00510116771639035,0.00527981629427021,0.00954434475807786,0.00413467217956276,0.0116913484021823,0.0774027879677182,0.0028843163842287,0.0127957103904215
2000-03-31,0.0969144885316446,0.00516614920531677,0.00496301226537588,0.00982229103854304,0.00588235294117645,0.00770416024653309,0.0160027238678924,0.00400554744063664,0.0099417931324921
2000-04-30,-0.0351208422390952,0.0051336610864956,0.00512553823634998,0.0100840047845179,-0.000584795321637355,-0.000764525993883991,-0.138069705093834,0.0072879452679302,-0.00205516173229292
2000-05-31,-0.0157222812254397,0.00523922828232437,0.00517427041472773,0.0103216325088495,0.00175541252194256,0.00688599846977822,0.119362363919129,0.00184582462997485,0.00540217877928661
2000-06-30,0.0196814302989665,0.005003656079688,0.00496301226537588,0.0100919302132594,0.00584112149532712,0.0167173252279638,0.105244876693296,0.00091288457995331,0.0054028379742328
2000-07-31,-0.0157019901266573,0.00499552797428771,0.00497114168575896,0.0101315526938224,0.00290360046457616,-0.000747384155456055,-0.066624764299183,-0.0013821175413492,0.002967402858155
2000-08-31,0.0653405892770544,0.00511741505797003,0.00471897662148035,0.0100998553310889,0,-0.00598354525056088,0.0525252525252526,-0.00318358242062655,0.00515183184420853
2000-09-30,-0.0548619037233236,0.00499552797428771,0.00477594478330623,0.0103295486218862,0.00521134916039379,0.0135440180586905,0.0838131797824697,0.00409848910656496,0.0123595999238508
2000-10-31,-0.00467819325976304,0.00503616521485584,0.00475153183435384,0.0110801690715074,0.00172811059907851,0.00519673348181149,-0.0227272727272728,-0.00299655084512096,0.00094024388479852
2000-11-30,-0.0746530870245289,0.00487356693268182,0.00451538695072773,0.0118201558690929,0.00172512938470382,-0.00295420974889227,0.0395650860767141,0.000173236974614577,0.00215330365917099
2000-12-31,-0.00522610902611398,0.00438498120798703,0.00422185488902382,0.0116236149305733,0.00229621125143509,0.00888888888888872,-0.173736199883789,-0.00271288023364169,0.0064316100656141
2001-01-31,0.0444592934112351,0.00379710530216615,0.0042789641717047,0.0104719856538447,0.00572737686139746,0.0279001468428781,0.040436005625879,-0.0065830291350305,0.00439884798899559
2001-02-28,-0.0953875846263476,0.00369077735776902,0.00405859597073155,0.0101949325036634,0.00227790432801833,-0.0185714285714286,0.00067590402162887,-0.00611796326273117,0.00278181973808089
2001-03-31,-0.0560372427014685,0.00337964925910805,0.00406676206954182,0.0105352587908019,0.000568181818181746,-0.0109170305676856,-0.0797028031070585,-0.00257605781559622,-0.00102428406811483
2001-04-30,0.0854400713975481,0.00325670263509892,0.00440943873377941,0.0106617456706675,0.00170357751277694,0.00367917586460642,0.00880733944954115,-0.00233517023476015,0.00200794634083823
2001-05-31,-0.005605614646923,0.00300237395930991,0.00447464424874022,0.010392866364511,0.00510204081632648,0.00293255131964809,0.0414696253182976,-0.00666410382286131,0.00666552968932099
2001-06-30,-0.0238293207695838,0.00307624453683153,0.0044664947167159,0.0107802552784579,0.00225606316976856,-0.00950292397660824,-0.035976248690185,-0.00615992873093252,0.00197653569764644
2001-07-31,-0.0101957601550302,0.00292026362280029,0.00418105259989865,0.0105352587908019,-0.00168823860438927,-0.0154981549815498,-0.0423913043478261,-0.00575584888523573,0.00170492172859338
2001-08-31,-0.0593324765325783,0.00282168682980988,0.0040014239788313,0.0102503735322186,0,0,0.0355656451002648,-0.00184220604716612,0.00519045743543578
2001-09-30,-0.0816304406097886,0.00206431711867539,0.00379710530216615,0.0115606814877696,0.00394588500563686,-0.000749625187406289,-0.0427475337961272,-0.00350860793697549,-0.0127761996053792
2001-10-31,0.0130218405723288,0.00171760764733442,0.00355164808725328,0.0108671181905922,-0.00280741156653563,-0.0225056264066017,-0.15381679389313,-0.00448628101156756,0.0276974542155695
2001-11-30,0.0779773084903332,0.00170934534331746,0.00394423570424696,0.0102899649550818,-0.000563063063063085,-0.00383729854182657,-0.114118177717636,-0.00524607694684454,-0.00559984552150283
2001-12-31,0.00563916592944014,0.00180021195250513,0.00418105259989865,0.0104007796875314,-0.000563380281690118,-0.0130970724191064,-0.0127291242362525,0.000459304720595188,-0.00271859742565472
2002-01-31,-0.00979879492009628,0.00189929218596685,0.00418105259989865,0.0100919302132594,0.00169109357384434,0.00312256049960968,0.0170190820010314,0.00568087362147973,0.00385257301808073
2002-02-28,-0.0179360304028556,0.0018662708849102,0.00402592825427761,0.0101790894151204,0.00168823860438949,-0.000778210116731515,0.050709939148073,0.000220039826113849,0.00581902822228697
2002-03-31,0.0332707321563894,0.00223744717582597,0.0044664947167159,0.00982229103854304,0.00280898876404501,0.0109034267912773,0.183880308880309,0.00807948585488005,0.00234169456038136
2002-04-30,-0.058155741984925,0.00194881393666879,0.00421369509431369,0.00932966732588825,0.00448179271708682,0.00770416024653309,0.0672645739910314,0.00405622254504068,0.00946857778938259
2002-05-31,-0.00593360956997158,0.00194056116139429,0.00418921372089787,0.00956818372159263,0.0011154489682097,0,0.0328495034377387,0.00436207138918032,-0.00324003485079505
2002-06-30,-0.0738075005204285,0.00170934534331746,0.00400959240290688,0.0105352587908019,0.000557103064066755,0.000764525993883769,-0.0562130177514792,0.00948834224783157,0.00605042475893902
2002-07-31,-0.0788196790683224,0.0014944057416244,0.00372349964709406,0.0109065889983737,0.00222717149220486,0.00229182582123744,0.0568181818181819,-0.00232072753101686,0.00788748455763555
2002-08-31,0.00680117728792684,0.00144477152465439,0.00342061473350874,0.0106143223662467,0.00277777777777777,0.0022865853658538,0.0526510938079348,0.00032497346228233,0.00334042725142103
2002-09-30,-0.10485230746277,0.00127095483463879,0.00300237395930991,0.010835535995136,0.00166204986149587,0.00608365019011425,0.0447340612891862,0.0014437385454682,-0.00307423815277219
2002-10-31,0.0822838423952228,0.00121298239653989,0.0032485035144374,0.011072282299958,0.00221238938053081,0.00680272108843516,-0.0276466621712744,-0.00331869266985096,0.00581731999299762
2002-11-30,0.0616810626268049,0.00129579502855903,0.00348614210418807,0.00998887537870541,0.0016556291390728,-0.000750750750750706,-0.0863384188626907,0.00508776174885384,0.0040833813074852
2002-12-31,-0.0565698350363822,0.00109698714408157,0.00316649387492318,0.00970321804551255,0.00165289256198364,-0.00150262960180303,0.118026565464896,-0.00486493856776715,0.0070401877383397
2003-01-31,-0.0245948661314839,0.0010886991969723,0.00330589032463724,0.00935353165030328,0.00440044004400431,0.0180586907449209,0.11846571622539,0.00575899361051424,0.00356168736594009
2003-02-28,-0.0134789294422631,0.00103067395890899,0.00306803803803435,0.00919438283682439,0.00547645125958374,0.0169992609016998,0.0874051593323215,0.00317911046637231,-0.000778415462761362
2003-03-31,0.00213986823424483,0.000989217061621694,0.00316649387492318,0.00878000762980502,0.00163398692810457,0.0261627906976745,-0.0647502093217974,-0.00227253919652681,0.0071168268722932
2003-04-30,0.0846118207283866,0.0010140922301427,0.00321570368095769,0.00777240022724102,-0.00380641653072333,-0.0311614730878186,-0.159355416293644,-0.00717767456104534,0.00448377581120951
2003-05-31,0.0548361850961365,0.000939457450144898,0.00278881712939461,0.00768419503184004,-0.0016375545851528,-0.000730994152046915,-0.00212992545260926,0.000199214708471729,0.000978895023297621
2003-06-30,0.0106516092636317,0.00090627750316119,0.00292847616912795,0.00729081126058384,0.00109349371241119,0.00950987564008776,0.0907150480256136,0.00146382938624123,0.00700203411046774
2003-07-31,0.0180272671421935,0.00106383329697368,0.00370713916917742,0.00760397497741505,0.00327689787001639,-0.00217391304347836,0.00326157860404441,0.00419687795051216,0.00788563881443505
2003-08-31,0.0206258432910325,0.00112184892717537,0.00367441421262948,0.00746752755341151,0.00435492651061509,0.00217864923747291,0.026332899869961,-0.00188788939715323,0.0122176828798273
2003-09-30,-0.0109062166470062,0.000956045361586444,0.0032730998713828,0.00704958440526027,0.00325203252032513,0.00362318840579712,-0.103262591067469,0.00628459809403115,-0.00062191422660518
2003-10-31,0.0535268317265312,0.0010886991969723,0.00357620732004227,0.00675973028616683,-0.00108049702863311,0.00577617328519864,0.0717061109148711,0.00125097798914831,0.00210820421640845
2003-11-30,0.0109211132415323,0.00115499316992085,0.00358439306322866,0.00663077218468988,0.000540832882639286,-0.00287150035893757,0.0253790375741596,0.00823978603238729,0.00757863787291191
2003-12-31,0.0503129236435238,0.00104725431443597,0.00352708584898997,0.00630801505495704,0.00270270270270268,0.00431965442764581,0.0327868852459017,-0.000713067513526178,0.00300613805594696
2004-01-31,0.0197699943882172,0.00106383329697368,0.00343699858210744,0.00613836014498736,0.00431266846361189,0.0136200716845878,0.0678493619670091,0.00198519250271922,0.00790037997065562
2004-02-29,0.0135706158549249,0.00100580085071655,0.00329769321366258,0.00621916603506101,0.00214707461084251,0.00495049504950495,0.0110754881958612,0.00607698068245943,0.00432981225038254
2004-03-31,-0.0132456118154061,0.000997509127886653,0.00319110028662917,0.00617068639482832,0.00214247455811467,0.00703729767769179,0.0590948400115308,-0.00488934851776635,0.0060579031478798
2004-04-30,-0.018921297858338,0.00128751530627169,0.00373985879175787,0.00638068054438623,0.00160342063067875,0.0118798043326347,0.000272182906913443,0.00431098604770064,0.00253663341952959
2004-05-31,0.0171233060725995,0.00151921823855949,0.00384616075053712,0.00681612349381289,0.00426894343649931,0.0138121546961325,0.0960544217687076,0.00815623588514303,0.00875749238478907
2004-06-30,0.0185013818635609,0.00173413123321176,0.00381345845014924,0.00668720151780344,0.00371944739638685,0.0027247956403269,-0.0558589870903674,-0.00815750482166056,-0.00101060526732322
2004-07-31,-0.0322186599044967,0.00176717431720741,0.0037153195748072,0.00652593287052983,0.00105876124933824,0.00135869565217406,0.0723113331580332,0.00762892921672287,0.00805645613436368
2004-08-31,0.00243598835636627,0.00165149967218969,0.00341242230759198,0.00629186360496869,0.000528820729772672,0.00407055630936215,0.101029916625797,0.000813747992806757,0.00286553737893991
2004-09-30,0.0100369866662045,0.0018332441410811,0.00342061473350874,0.00613836014498736,0.00317124735729402,-0.00202702702702706,0.0231625835189309,0.000789293742442077,0.00947627314814814
2004-10-31,0.0128847018652645,0.00189103737085472,0.00334687085747531,0.00592002201376651,0.00526870389884082,0.0155721056194991,0.159773617762299,0.0094619876996227,0.00536247462080497
2004-11-30,0.0445175105893119,0.00217975377151247,0.00360076354816607,0.00585528370448696,0.0047169811320753,0.00933333333333342,-0.0902777777777778,0.00186667267387808,0.00481117618408389
2004-12-31,0.030121051164991,0.00227864658602117,0.00350252060444323,0.00573384319276116,0,-0.0079260237780715,-0.109758613575408,0.00722383989812214,0.00686891137803847
2005-01-31,-0.0224207696398891,0.00245159170552145,0.00342061473350874,0.00588765546320036,-0.000521648408972286,0.00466045272969384,0.0855156431054462,0.00459160117504398,0.000551869899606761
2005-02-28,0.0209037991626841,0.0026490607698666,0.00360076354816607,0.00573384319276116,0.00417536534446761,0.00463883366467854,0.0279675491033304,0.00678875174238902,0.00639581279631973
2005-03-31,-0.0182928201547158,0.00277238025882864,0.0037153195748072,0.0064291096335487,0.00363825363825354,0.0138522427440633,0.125441329179647,-0.00156510066306081,0.00545728045523974
2005-04-30,-0.018735155546413,0.00275594204103369,0.00347795235280324,0.00672749850344578,0.00310719834282747,0.00845803513337673,-0.0223288429599557,0.00134347420218028,0.0108321252536967
2005-05-31,0.0322246448334278,0.00274772242684929,0.00330589032463724,0.00655013140482086,-0.000516262261228695,-0.00451612903225795,-0.0594563986409966,0.00164573043336902,-0.00405006941337083
2005-06-30,0.00151493146315484,0.00285455114422195,0.00325670263509892,0.00631609029391211,0.000516528925619708,0,0.130844872566727,0.0040815181564442,0.0109093841439531
2005-07-31,0.038261423639282,0.0031418844450255,0.00353527359573613,0.00616260531919477,0.00619514713474456,0.0129617627997407,0.0470275066548358,-0.0032277955603095,0.010552345788748
2005-08-31,-0.00937445735811171,0.00311727199612144,0.00332228354208919,0.00625147930820469,0.00615700359158544,0.00831733845169524,0.101525423728813,0.00203003612623465,0.000530001465961494
2005-09-30,0.00802537103107959,0.0033140871007693,0.00358439306322866,0.0064291096335487,0.0137684854665987,0.0291878172588833,0.00923218956762595,-0.0183621787667642,0.00574803327096896
2005-10-31,-0.0236508692873776,0.00355983483208466,0.00377257308228329,0.00667914115275869,0.00150905432595572,0.0246609124537609,-0.0507699344412259,0.0125223376929997,0.00403424626832227
2005-11-30,0.0439524299016727,0.00358439306322866,0.00370713916917742,0.00669526156017142,-0.00502260170768454,-0.0150421179302046,-0.0632830067459043,0.010231680216775,0.00313630072771121
2005-12-31,-0.00191349860310785,0.00361713269805586,0.00362531677243294,0.00666301945452585,0,-0.00427611484422719,0.0186899862825789,0.00595843916552008,0.00435038997741333
2006-01-31,0.0240141178051099,0.00378075082200513,0.00373985879175787,0.00652593287052983,0.00605754669358927,0.00797546012269956,0.102339673455647,0.00118186007963472,0.0081202641024507
2006-02-28,0.00572545992916518,0.00390337696204357,0.00375621660340797,0.00655819693655935,0.000501756146512822,-0.0152160681679854,-0.0589402962284317,0.000436623850528228,0.00380215602026346
2006-03-31,0.016503965838818,0.00397691671268818,0.00400959240290688,0.00656626214516587,0.00150451354062175,0.00247218788627923,0.0171994158688948,0.001872121095428,0.00365638718293981
2006-04-30,0.0126318967774699,0.00404226277680664,0.00418105259989865,0.00659851974884362,0.00500751126690036,0.0129469790382246,0.107672675067794,0.00429802956878755,0.00602087673563756
2006-05-31,-0.0301209376792602,0.00418105259989865,0.00422185488902382,0.00674361503976195,0.00298953662182377,0.00912964090079127,0.0201612903225807,-0.00139645067967797,0.00333936877256535
2006-06-30,0.00260825470685422,0.00429527812755137,0.00424633228428384,0.00696106212252445,0.0024838549428714,0.00180940892641734,0.00155279503105588,0.0036507863194275,0.00320938827114459
2006-07-31,0.00447832010851923,0.00421369509431369,0.00411575169014355,0.00690470949526456,0.00545094152626358,0.00421432871764016,0.0487667371388301,-0.000308429223815798,0.00825093173054148
2006-08-31,0.0218224519067267,0.00413207890829104,0.00391154937567872,0.00675167282418898,0.00443568260226712,0.00659472422062346,-0.0184115038301302,0.00346428805795163,0.000876030938848915
2006-09-30,0.0270015614323391,0.00405042953982981,0.00382981026619356,0.00662270956011302,-0.00490677134445539,-0.0148898153662894,-0.126506024096386,-0.00173055637436237,0.00270051021497331
2006-10-31,0.031516633295354,0.00411575169014355,0.00380528204266506,0.00648559551474936,-0.00443786982248529,-0.0193470374848852,-0.0769592476489027,-0.000443899944561399,0.0020651699507126
2006-11-30,0.0198853770354666,0.00407492783629015,0.00368259595193043,0.00630801505495704,0.000495294700346705,0.0147965474722564,0.00322635421973172,-0.000860804911283264,0.00190156480724091
2006-12-31,0.0133712071669438,0.00412391546514423,0.00388703113677291,0.00625955681587675,0.00544554455445545,0.00607533414337791,0.048747461069736,0.0105461128097284,0.00904444821443717
2007-01-31,0.0150402853793306,0.00419737451028035,0.00398508613375181,0.00621916603506101,0.00165928114229463,-0.0096618357487922,-0.120238863783086,-0.00490413111526833,0.00384595176798186
2007-02-28,-0.019617447957023,0.00409125837372004,0.00376439500942771,0.00605752179310048,0.00387835054586927,0.0170731707317073,0.0875068794716567,0.010251876833387,0.00394636296071416
2007-03-31,0.0115889499828672,0.00404226277680664,0.00383798567481297,0.00614644219430294,0.00520012143409754,0.014988009592326,0.0195681511470984,0.00181080682574919,0.00425407682362278
2007-04-30,0.0442957258774015,0.00403409568163249,0.0038216345246489,0.00603326395319081,0.00300066248392494,0.0124040165386887,0.058570483123759,0.00725226013863844,0.00404917147722084
2007-05-31,0.0339201172070307,0.00408309327100653,0.00404226277680664,0.00604943617140741,0.00413299401662903,0.0110851808634773,-0.00812753985620496,0.000410667028308165,0.00396045746902973
2007-06-30,-0.0146208580315519,0.00405042953982981,0.00414840479914114,0.0065420655499222,0.00231675171096235,0.0028851702250432,0.0635045698077528,7.06439193247643E-05,0.00148317523097363
2007-07-31,-0.0313101865351167,0.0040014239788313,0.00394423570424696,0.00728277501768759,0.00178059584817158,0.00747986191024164,0.09823677581864,-0.000448652657885185,0.00373330042269604
2007-08-31,0.0128327998520557,0.00346157184736939,0.00374803786419475,0.00733098766728668,0.000308280708853026,-0.0154197601370645,-0.0237452779276849,0.00192052227509776,0.00420099184392808
2007-09-30,0.0387142905414328,0.00334687085747531,0.00378892822862276,0.00700130434719481,0.00423755339076504,0.00638051044083521,0.104477611940299,0.00347147424227123,0.00376507560761574
2007-10-31,0.0135666005069195,0.00333867542041211,0.00369895843017454,0.00706567518643397,0.00308323783128017,0.0069164265129682,0.0735735735735734,-0.00479119726738364,0.00166709021601008
2007-11-30,-0.0387325598251766,0.00269839766581215,0.00328129798706556,0.00766013236819707,0.00785888426789039,0.0246136233543217,0.104545454545454,0.00532107815065075,0.00758075482803777
2007-12-31,-0.0112607022796296,0.00276416131835,0.00333867542041211,0.00778843338903212,0.00289801455173255,-0.00223463687150838,-0.0324997362034399,-7.78509344485645E-05,0.00191366355780276
2008-01-31,-0.0604610526723878,0.00175065345642045,0.00303520868537444,0.00818884854812674,0.00344770507697034,0.0134378499440091,0.0139600828879922,-0.00286551723155715,0.00156821745948776
2008-02-29,-0.0258425242572635,0.00146959017060211,0.00292026362280029,0.00855652952789021,0.00241782687793979,0.00939226519337,0.0260299021189632,-0.00328891301139311,-0.000752770194315078
2008-03-31,-0.00894226519418229,0.00128751530627169,0.00285455114422195,0.0088836812322397,0.00357802780611882,0.0284619594964424,0.105461788447426,-0.00244759687448937,0.00487158110429209
2008-04-30,0.0476622990634286,0.00153575819577001,0.00311727199612144,0.00822084743254958,0.00231438102020154,0.0159659393294305,0.067614983404457,-0.0074469990298599,0.00403830391235682
2008-05-31,0.0151165287427637,0.00184150133740624,0.00335506595984625,0.0082368449707404,0.00591749165661715,0.0298585646935567,0.113874578077811,-0.00504147517905673,0.00484837624196066
2008-06-30,-0.083575866690247,0.00195706637207804,0.00329769321366258,0.00882786360429466,0.0104782350098509,0.0198372329603256,0.0676236044657097,-0.00164278136267448,0.00555814253019338
2008-07-31,-0.00898579411938971,0.00188278221566174,0.00329769321366258,0.00927397292831911,0.00714144475152101,0.0249376558603491,-0.00380938153570354,-0.00525797389760319,0.00016749758606438
2008-08-31,0.0154536902045703,0.00180021195250513,0.00316649387492318,0.00939329925622645,-0.00148847572780064,-0.0316301703163017,-0.125215565719427,-0.0148388148868585,-0.00106392410674716
2008-09-30,-0.0941735157720096,0.00147786236922665,0.00318289848469822,0.0113638882000964,0.000855091682290032,-0.0105527638190954,-0.107654067026656,-0.0430538966670797,-0.00563099711053894
2008-10-31,-0.165186623680014,0.0011135620091518,0.0033140871007693,0.0153025012652357,-0.00859843656482862,-0.05332656170645,-0.264143694169628,0.00944958718261857,-0.00990756902570622
2008-11-30,-0.0696065905421431,0.000748597604903312,0.00242689439233756,0.0174002836130911,-0.0177054770847255,-0.0515021459227467,-0.251925336118,-0.0122814146252368,-0.0132320976029968
2008-12-31,0.00979628398832832,0.000308095928073904,0.0018662708849102,0.0156806243451364,-0.00823352239940323,-0.0333710407239819,-0.282498691327866,-0.0292532773456694,-0.0108616209192789
2009-01-31,-0.0821143214303036,0.000424549139916408,0.0023774906368117,0.0146061496307959,0.00253077134126145,0.00175541252194256,0.0143482490272375,-0.0236688733500706,0.00491574475072354
2009-02-28,-0.10744900090003,0.000599101974964933,0.00250097720685405,0.015603513521065,0.00364266065218732,-0.0110981308411213,-0.06281467274035,-0.00649774146486359,-0.00167481949734982
2009-03-31,0.0833107506087072,0.000474436917929921,0.00224568773532252,0.0150319816272684,-0.000987282856538485,-0.00708800945067933,0.226400613967767,-0.0159710676100439,-0.00335525844696549
2009-04-30,0.0993460921280664,0.000407917116077128,0.00261616276104326,0.0125496171968922,0.0010070825195887,0.00594883997620466,0.0356695869837296,-0.00901096855859251,-0.000102638844697189
2009-05-31,0.0584534495228108,0.000391283709565649,0.00287098128228358,0.0113560124850278,0.00147149391892198,0.010053222945003,0.188922457200403,-0.0106938077286859,0.0018271589730956
2009-06-30,-0.000654928534118748,0.000466123151983355,0.00292026362280029,0.0105985121251997,0.00829961224662235,0.0193208430913347,0.179739115703879,-0.00431598400775834,0.00490793774398801
2009-07-31,0.0746057817467596,0.000399600585671234,0.00291205074021117,0.00954434475807786,-0.000297965454630122,-0.00919012062033309,-0.0788340034462952,0.0105208752081778,0.00281414413312131
2009-08-31,0.0369395997773025,0.000358012747515124,0.00281346990971976,0.00933762241416169,0.00334845337779299,0.0144927536231885,0.107560405300078,0.0110523863106808,0.0128823003090937
2009-09-30,0.0354571635585434,0.000333055894581546,0.00273950247576638,0.00833280355754984,0.00193088723340051,-0.00514285714285723,-0.023082336382829,0.00752641270597865,-0.00868308254449457
2009-10-31,-0.019225290668307,0.000308095928073904,0.00282168682980988,0.00812483554091048,0.00300193179870378,0.00631820792647897,0.0909090909090911,0.00324359064480184,0.0049820766753752
2009-11-30,0.061606841387976,0.000224873541814219,0.00265728442883839,0.00794068485313759,0.00334859058976766,0.0125570776255708,0.0299788695192815,0.00408725710014934,0.00216633415956302
2009-12-31,0.0191009588712363,0.000391283709565649,0.00318289848469822,0.00742737836769036,0.000520176399642747,0.00394588500563686,-0.0451339915373765,0.00271817689416731,0.00547953469198981
2010-01-31,-0.0363424511829608,0.00024984389307714,0.00300237395930991,0.00731491806604856,0.000648732211624647,0.0213363279056711,0.0518329528669264,0.0114563138970356,0.000279983201007861
